Date	Time	50mWS	50mSD	30mWS	30mSD	10mWS	10mSD	50mDIR	30mDIR	TEMP
031013	1220	2.1	0.4	1.9	0.4	1.9	0.6	106.8	107.6	27.2
031013	1230	2.0	0.9	1.8	0.9	1.7	0.8	119.2	119.4	27.5
031013	1240	2.3	0.7	2.3	0.6	1.8	0.7	125.9	137.2	27.8
031013	1250	2.1	0.7	1.9	0.8	1.2	0.8	135.1	133.4	28.4
031013	1300	2.5	0.4	2.3	0.5	1.7	0.7	128.6	138.5	28.7
031013	1310	2.5	0.6	2.3	0.5	1.6	0.9	143.1	153.7	28.8
031013	1320	2.7	0.5	2.5	0.7	2.0	0.7	155.3	163.2	29.0
031013	1330	2.4	0.7	2.3	0.6	1.5	0.8	149.5	168.3	29.4
031013	1340	2.9	0.4	2.9	0.4	2.2	0.7	169.1	179.2	29.4
031013	1350	3.1	0.6	2.8	0.6	2.1	0.7	162.3	168.5	29.5
031013	1400	2.6	0.8	2.3	0.8	1.6	0.9	169.3	179.3	29.7
031013	1410	3.4	0.6	3.2	0.6	2.7	0.6	165.6	173.7	29.7
031013	1420	2.5	0.6	2.3	0.5	1.7	0.7	175.7	187.8	29.7
031013	1430	3.8	0.5	3.6	0.6	2.6	0.7	195.0	202.2	30.0
031013	1440	3.7	0.4	3.4	0.4	2.7	0.5	180.7	189.1	30.0
031013	1450	2.6	0.5	2.4	0.5	1.5	0.7	175.6	186.7	30.3
031013	1500	3.2	1.1	2.9	1.1	2.2	1.1	177.6	182.0	30.4
031013	1510	3.5	0.8	3.3	0.7	2.5	0.8	176.5	182.4	30.2
031013	1520	4.1	0.5	3.9	0.6	3.0	0.8	179.7	187.3	30.2
031013	1530	4.0	0.6	3.6	0.6	2.7	0.6	176.6	183.0	30.2
031013	1540	2.9	0.4	2.8	0.5	2.1	0.6	178.7	187.3	30.1
031013	1550	3.6	0.7	3.2	0.8	2.4	0.9	190.0	195.9	30.3
031013	1600	4.3	0.6	3.7	0.8	2.9	0.8	191.2	199.0	30.2
031013	1610	3.9	0.6	3.3	0.6	2.5	0.8	198.2	207.9	30.2
031013	1620	2.7	0.5	2.4	0.5	1.6	0.7	198.0	196.7	30.3
031013	1630	2.4	0.5	2.3	0.4	1.5	0.6	193.6	190.3	30.3
031013	1640	1.6	0.5	1.5	0.7	0.8	0.6	211.7	184.5	30.3
031013	1650	2.0	0.3	2.0	0.3	1.6	0.4	245.3	222.8	30.0
031013	1700	1.8	0.3	1.7	0.2	1.0	0.5	238.5	254.8	29.8
031013	1710	1.3	0.3	1.2	0.3	0.6	0.4	237.4	254.6	29.7
031013	1720	1.8	0.3	1.6	0.3	0.7	0.4	236.7	254.6	29.5
031013	1730	2.3	0.3	1.9	0.3	0.4	0.2	214.5	230.7	29.6
031013	1740	2.7	0.3	2.0	0.3	0.6	0.4	205.1	224.7	29.5
031013	1750	2.8	0.5	1.8	0.6	0.5	0.4	195.5	211.5	29.3
031013	1800	3.9	0.3	2.9	0.5	1.4	0.6	197.6	200.8	28.6
031013	1810	4.5	0.3	3.2	0.4	1.4	0.6	200.4	205.5	28.0
031013	1820	4.3	0.2	2.9	0.4	0.8	0.5	204.6	208.7	27.6
031013	1830	4.5	0.2	3.1	0.3	0.8	0.5	212.8	217.4	27.3
031013	1840	4.6	0.2	3.1	0.2	0.5	0.4	215.5	222.0	26.9
031013	1850	4.1	0.4	2.6	0.3	0.4	0.1	219.4	222.6	26.4
031013	1900	3.6	0.2	2.4	0.2	0.4	0.2	233.3	223.1	25.7
031013	1910	3.8	0.3	2.3	0.3	0.3	0.0	248.8	245.9	24.8
031013	1920	4.6	0.2	3.0	0.2	0.4	0.1	245.6	270.0	24.2
031013	1930	4.8	0.2	3.0	0.2	0.4	0.2	241.6	269.6	24.1
031013	1940	4.4	0.2	2.8	0.2	0.5	0.3	245.1	269.8	24.1
031013	1950	8.0	1.6	6.6	1.4	4.7	1.3	319.7	323.8	23.7
031013	2000	7.2	0.8	6.0	0.8	4.2	0.9	331.5	339.1	23.6
031013	2010	6.9	0.7	4.9	0.7	3.0	0.8	340.0	346.3	23.6
031013	2020	6.3	0.5	4.2	0.6	2.2	0.8	349.9	356.6	22.9
031013	2030	5.4	0.5	3.7	0.4	1.1	0.6	2.4	5.0	22.1
031013	2040	5.4	0.7	3.7	0.6	1.7	0.6	5.1	9.0	21.9
031013	2050	5.5	0.3	3.9	0.3	1.6	0.4	4.1	7.7	22.0
031013	2100	5.4	0.4	3.9	0.3	1.4	0.6	8.3	14.7	21.6
031013	2110	5.2	0.4	3.4	0.3	1.0	0.6	7.0	6.8	21.5
031013	2120	5.6	0.2	3.9	0.3	0.9	0.5	2.4	6.5	21.4
031013	2130	5.5	0.3	4.0	0.3	1.5	0.4	14.5	21.2	21.2
031013	2140	5.4	0.3	3.7	0.3	1.4	0.4	23.4	33.7	21.3
031013	2150	5.2	0.2	4.1	0.3	1.5	0.3	32.2	40.3	21.3
031013	2200	4.6	0.6	3.6	0.9	1.6	1.5	16.1	20.0	20.8
031013	2210	3.3	0.8	2.4	0.7	1.1	0.9	14.9	356.4	20.2
031013	2220	4.0	0.3	2.9	0.4	0.7	0.5	31.1	337.5	20.5
031013	2230	4.0	0.9	3.9	0.9	3.0	0.8	343.7	336.1	19.8
